"","num_arms","outcome_type","n1","n2","mean1","mean2","sd1","sd2","trteff1","trteff2","MEM_power","MEMr_power","pval_power","MEM_contapprox_power","pval_chisq_power","MEMcutoff","pvalcutoff"
"208",2,"binary",360,40,0.1,0.1,NA,NA,0.1,0.3,0.3287,0.1954,0.2328,NA,NA,"calibrated",0.05
"209",2,"binary",360,40,0.1,0.1,NA,NA,0.1,0.4,0.602,0.3489,0.4023,NA,NA,"calibrated",0.05
"210",2,"binary",360,40,0.1,0.1,NA,NA,0.1,0.5,0.8269,0.5483,0.605,NA,NA,"calibrated",0.05
"211",2,"binary",375,125,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0594,NA,NA,"calibrated",0.05
"212",2,"binary",375,125,0.1,0.1,NA,NA,0.1,0.2,0.2344,0.1419,0.158,NA,NA,"calibrated",0.05
"213",2,"binary",375,125,0.1,0.1,NA,NA,0.1,0.3,0.6777,0.3846,0.4151,NA,NA,"calibrated",0.05
"214",2,"binary",375,125,0.1,0.1,NA,NA,0.1,0.4,0.9456,0.6868,0.713,NA,NA,"calibrated",0.05
"215",2,"binary",375,125,0.1,0.1,NA,NA,0.1,0.5,0.9973,0.8892,0.9024,NA,NA,"calibrated",0.05
"216",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0674,NA,NA,"calibrated",0.05
"217",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.2,0.1473,0.1007,0.1255,NA,NA,"calibrated",0.05
"218",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.3,0.4028,0.2184,0.2632,NA,NA,"calibrated",0.05
"219",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.4,0.6973,0.4152,0.4712,NA,NA,"calibrated",0.05
"220",2,"binary",450,50,0.1,0.1,NA,NA,0.1,0.5,0.8948,0.6306,0.6835,NA,NA,"calibrated",0.05
"221",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0537,NA,NA,"calibrated",0.05
"222",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.2,0.2919,0.1743,0.1796,NA,NA,"calibrated",0.05
"223",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.3,0.7718,0.4709,0.4803,NA,NA,"calibrated",0.05
"224",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.4,0.9794,0.7851,0.7926,NA,NA,"calibrated",0.05
"225",2,"binary",450,150,0.1,0.1,NA,NA,0.1,0.5,0.9997,0.9454,0.947,NA,NA,"calibrated",0.05
"226",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0527,NA,NA,"calibrated",0.05
"227",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.2,0.3329,0.1919,0.198,NA,NA,"calibrated",0.05
"228",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.3,0.8322,0.5361,0.5454,NA,NA,"calibrated",0.05
"229",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.4,0.9904,0.8394,0.8451,NA,NA,"calibrated",0.05
"230",2,"binary",525,175,0.1,0.1,NA,NA,0.1,0.5,0.9998,0.9675,0.9688,NA,NA,"calibrated",0.05
"231",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.1,0.05,0.0499,0.0685,NA,NA,"calibrated",0.05
"232",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.2,0.1624,0.1066,0.1327,NA,NA,"calibrated",0.05
"233",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.3,0.4586,0.2535,0.3027,NA,NA,"calibrated",0.05
"234",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.4,0.7657,0.477,0.537,NA,NA,"calibrated",0.05
"235",2,"binary",540,60,0.1,0.1,NA,NA,0.1,0.5,0.9403,0.7149,0.7647,NA,NA,"calibrated",0.05
"236",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0575,NA,NA,"calibrated",0.05
"237",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.2,0.3481,0.1976,0.2154,NA,NA,"calibrated",0.05
"238",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.3,0.8635,0.5729,0.5972,NA,NA,"calibrated",0.05
"239",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.4,0.9931,0.8668,0.8812,NA,NA,"calibrated",0.05
"240",2,"binary",600,200,0.1,0.1,NA,NA,0.1,0.5,0.9999,0.9818,0.9851,NA,NA,"calibrated",0.05
"241",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0608,NA,NA,"calibrated",0.05
"242",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.2,0.1851,0.1109,0.1332,NA,NA,"calibrated",0.05
"243",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.3,0.5147,0.2812,0.3208,NA,NA,"calibrated",0.05
"244",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.4,0.8269,0.5422,0.5881,NA,NA,"calibrated",0.05
"245",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.5,0.9693,0.7843,0.8162,NA,NA,"calibrated",0.05
"246",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0553,NA,NA,"calibrated",0.05
"247",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.2,0.4037,0.2255,0.242,NA,NA,"calibrated",0.05
"248",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.3,0.9111,0.6401,0.6572,NA,NA,"calibrated",0.05
"249",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.4,0.9981,0.914,0.9224,NA,NA,"calibrated",0.05
"250",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.5,1,0.9901,0.991,NA,NA,"calibrated",0.05
"251",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0581,NA,NA,"calibrated",0.05
"252",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.2,0.1899,0.1212,0.1352,NA,NA,"calibrated",0.05
"253",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.3,0.5544,0.3282,0.3525,NA,NA,"calibrated",0.05
"254",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.4,0.8662,0.6033,0.6313,NA,NA,"calibrated",0.05
"255",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.5,0.9809,0.8476,0.8642,NA,NA,"calibrated",0.05
"256",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0505,NA,NA,"calibrated",0.05
"257",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.2,0.4483,0.2644,0.2653,NA,NA,"calibrated",0.05
"258",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.3,0.9367,0.6935,0.6943,NA,NA,"calibrated",0.05
"259",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.4,0.9991,0.9463,0.9465,NA,NA,"calibrated",0.05
"260",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.5,1,0.9959,0.9961,NA,NA,"calibrated",0.05
"261",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.1,0.05,0.05,0.0564,NA,NA,"calibrated",0.05
"262",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.2,0.2206,0.1398,0.1546,NA,NA,"calibrated",0.05
"263",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.3,0.6194,0.3746,0.3955,NA,NA,"calibrated",0.05
"264",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.4,0.9119,0.6745,0.6937,NA,NA,"calibrated",0.05
"265",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.5,0.9919,0.8921,0.9043,NA,NA,"calibrated",0.05
"266",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.1,0.0499,0.05,0.0552,NA,NA,"calibrated",0.05
"267",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.2,0.2291,0.1461,0.1554,NA,NA,"calibrated",0.05
"268",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.3,0.6529,0.4067,0.4247,NA,NA,"calibrated",0.05
"269",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.4,0.935,0.7228,0.7383,NA,NA,"calibrated",0.05
"270",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.5,0.9949,0.9252,0.933,NA,NA,"calibrated",0.05
"271",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0531,NA,NA,"calibrated",0.05
"272",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,2,0.1535,0.1507,0.1588,NA,NA,"calibrated",0.05
"273",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,3,0.4676,0.4693,0.4826,NA,NA,"calibrated",0.05
"274",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,4,0.8083,0.8114,0.8207,NA,NA,"calibrated",0.05
"275",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,5,0.9676,0.9674,0.9706,NA,NA,"calibrated",0.05
"276",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0502,NA,NA,"calibrated",0.05
"277",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,2,0.1023,0.1042,0.1042,NA,NA,"calibrated",0.05
"278",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,3,0.2614,0.2696,0.2699,NA,NA,"calibrated",0.05
"279",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,4,0.4987,0.5202,0.5207,NA,NA,"calibrated",0.05
"280",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,5,0.7472,0.7708,0.7711,NA,NA,"calibrated",0.05
"281",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0474,NA,NA,"calibrated",0.05
"282",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,2,0.2242,0.2238,0.2173,NA,NA,"calibrated",0.05
"283",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,3,0.6673,0.6717,0.6616,NA,NA,"calibrated",0.05
"284",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,4,0.9483,0.9497,0.947,NA,NA,"calibrated",0.05
"285",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,5,0.9973,0.9976,0.9974,NA,NA,"calibrated",0.05
"286",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0507,NA,NA,"calibrated",0.05
"287",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,2,0.12,0.1251,0.1258,NA,NA,"calibrated",0.05
"288",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,3,0.3566,0.3697,0.3724,NA,NA,"calibrated",0.05
"289",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,4,0.6753,0.6957,0.6977,NA,NA,"calibrated",0.05
"290",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,5,0.8941,0.9077,0.9081,NA,NA,"calibrated",0.05
"291",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0527,NA,NA,"calibrated",0.05
"292",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,2,0.274,0.2723,0.2773,NA,NA,"calibrated",0.05
"293",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,3,0.7713,0.7687,0.7738,NA,NA,"calibrated",0.05
"294",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,4,0.984,0.9841,0.9848,NA,NA,"calibrated",0.05
"295",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,5,0.9997,0.9997,0.9997,NA,NA,"calibrated",0.05
"296",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0485,NA,NA,"calibrated",0.05
"297",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,2,0.1524,0.1571,0.1552,NA,NA,"calibrated",0.05
"298",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,3,0.4683,0.4776,0.4741,NA,NA,"calibrated",0.05
"299",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,4,0.7958,0.8106,0.8085,NA,NA,"calibrated",0.05
"300",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,5,0.9602,0.9659,0.9654,NA,NA,"calibrated",0.05
"301",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0518,NA,NA,"calibrated",0.05
"302",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,2,0.3277,0.3271,0.3308,NA,NA,"calibrated",0.05
"303",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,3,0.8521,0.8538,0.8574,NA,NA,"calibrated",0.05
"304",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,4,0.9943,0.9949,0.9949,NA,NA,"calibrated",0.05
"305",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"306",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0513,NA,NA,"calibrated",0.05
"307",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,2,0.1838,0.1849,0.1868,NA,NA,"calibrated",0.05
"308",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,3,0.5502,0.5607,0.5623,NA,NA,"calibrated",0.05
"309",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,4,0.8787,0.8845,0.8859,NA,NA,"calibrated",0.05
"310",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,5,0.9864,0.9878,0.9881,NA,NA,"calibrated",0.05
"311",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0504,NA,NA,"calibrated",0.05
"312",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,2,0.3928,0.39,0.3915,NA,NA,"calibrated",0.05
"313",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,3,0.9224,0.9215,0.9217,NA,NA,"calibrated",0.05
"314",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,4,0.999,0.9989,0.9989,NA,NA,"calibrated",0.05
"315",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"316",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0505,NA,NA,"calibrated",0.05
"317",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,2,0.4404,0.4425,0.4448,NA,NA,"calibrated",0.05
"318",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,3,0.9494,0.95,0.9501,NA,NA,"calibrated",0.05
"319",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,4,0.9993,0.9993,0.9993,NA,NA,"calibrated",0.05
"320",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"321",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0482,NA,NA,"calibrated",0.05
"322",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,2,0.2157,0.2218,0.217,NA,NA,"calibrated",0.05
"323",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,3,0.6372,0.6485,0.643,NA,NA,"calibrated",0.05
"324",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,4,0.9393,0.9432,0.9412,NA,NA,"calibrated",0.05
"325",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,5,0.9968,0.997,0.9968,NA,NA,"calibrated",0.05
"326",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0519,NA,NA,"calibrated",0.05
"327",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,2,0.4797,0.4823,0.4882,NA,NA,"calibrated",0.05
"328",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,3,0.9689,0.9698,0.9708,NA,NA,"calibrated",0.05
"329",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,4,0.9999,0.9999,1,NA,NA,"calibrated",0.05
"330",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"331",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0499,NA,NA,"calibrated",0.05
"332",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,2,0.2368,0.2364,0.2362,NA,NA,"calibrated",0.05
"333",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,3,0.6917,0.6982,0.6982,NA,NA,"calibrated",0.05
"334",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,4,0.9609,0.9631,0.9631,NA,NA,"calibrated",0.05
"335",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,5,0.9987,0.9989,0.9989,NA,NA,"calibrated",0.05
"336",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0516,NA,NA,"calibrated",0.05
"337",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,2,0.5321,0.5323,0.5349,NA,NA,"calibrated",0.05
"338",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,3,0.9819,0.9824,0.9828,NA,NA,"calibrated",0.05
"339",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,4,1,1,1,NA,NA,"calibrated",0.05
"340",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"341",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0503,NA,NA,"calibrated",0.05
"342",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,2,0.2667,0.2697,0.2718,NA,NA,"calibrated",0.05
"343",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,3,0.7546,0.7597,0.7612,NA,NA,"calibrated",0.05
"344",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,4,0.9774,0.9801,0.9803,NA,NA,"calibrated",0.05
"345",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,5,0.9994,0.9995,0.9995,NA,NA,"calibrated",0.05
"346",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0522,NA,NA,"calibrated",0.05
"347",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,2,0.5815,0.5794,0.5866,NA,NA,"calibrated",0.05
"348",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,3,0.9911,0.9903,0.9907,NA,NA,"calibrated",0.05
"349",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,4,1,1,1,NA,NA,"calibrated",0.05
"350",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"351",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0465,NA,NA,"calibrated",0.05
"352",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,2,0.3026,0.3042,0.2944,NA,NA,"calibrated",0.05
"353",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,3,0.8173,0.8231,0.8149,NA,NA,"calibrated",0.05
"354",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,4,0.9905,0.9911,0.9901,NA,NA,"calibrated",0.05
"355",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
"356",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,1,0.05,0.05,0.0505,NA,NA,"calibrated",0.05
"357",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,2,0.3222,0.3211,0.3228,NA,NA,"calibrated",0.05
"358",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,3,0.8473,0.852,0.8526,NA,NA,"calibrated",0.05
"359",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,4,0.994,0.9943,0.9943,NA,NA,"calibrated",0.05
"360",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,5,1,1,1,NA,NA,"calibrated",0.05
